Opportunity_id,date,open,high,low,close,is_last_candle_of_found_pattern,is_buy_opportunity,is_sell_opportunity,succeeded,date_Buy,return_Buy,date_Sell,return_Sell,market,model,pair_name,entry_period,min_points,tolerance_points,profit_ratio,chosen_candle_date,chosen_candle_open,chosen_candle_high,chosen_candle_low,chosen_candle_close
Opportunity-4,2005-03-02,1.3185,1.3191,1.3084,1.3132,0,1,0,1,2009-12-28,-50.0,2004-11-08,-50.0,,,,,,,,,,,,
Opportunity-4,2005-03-07,1.323,1.3247,1.3176,1.3209,0,1,0,1,2010-01-18,-50.0,2004-11-09,-50.0,,,,,,,,,,,,
Opportunity-4,2005-03-28,1.295,1.2962,1.2852,1.2895,0,1,0,1,2011-05-03,-50.0,2005-03-01,-50.0,,,,,,,,,,,,
Opportunity-5,2005-10-04,1.1916,1.195,1.1897,1.1916,1,1,0,1,2011-09-19,-50.0,2005-04-13,-50.0,,,,,,,,,,,,
Opportunity-5,2005-10-24,1.1949,1.202,1.1918,1.1977,0,1,0,1,2011-12-06,-50.0,2005-12-06,-50.0,,,,,,,,,,,,
Opportunity-6,2005-12-06,1.1792,1.1807,1.1752,1.1792,1,0,0,1,2011-12-22,-50.0,2006-12-25,-50.0,,,,,,,,,,,,
Opportunity-6,2005-12-07,1.1792,1.1802,1.17,1.1721,0,1,0,1,2012-04-30,-50.0,2007-11-09,-50.0,,,,,,,,,,,,
Opportunity-6,2005-12-09,1.1812,1.1837,1.1766,1.1817,0,1,0,1,2013-02-15,-50.0,2008-01-23,-50.0,,,,,,,,,,,,
Opportunity-6,2005-12-30,1.1837,1.1887,1.1774,1.1829,0,1,0,1,2013-02-26,-50.0,2008-04-08,-50.0,,,,,,,,,,,,
Opportunity-6,2006-01-02,1.1852,1.1868,1.1797,1.1821,0,1,0,1,2013-07-30,-50.0,2009-08-25,-50.0,,,,,,,,,,,,
Opportunity-7,2006-12-25,1.3118,1.3164,1.3099,1.3119,1,0,0,1,2013-08-19,-50.0,2009-12-25,-50.0,,,,,,,,,,,,
Opportunity-7,2006-12-26,1.312,1.3141,1.309,1.3096,0,1,0,1,2013-10-01,-50.0,2009-12-28,-50.0,,,,,,,,,,,,
Opportunity-7,2006-12-27,1.3096,1.3177,1.3096,1.3114,0,1,0,1,2014-08-14,-50.0,2010-07-16,-50.0,,,,,,,,,,,,
Opportunity-8,2007-11-09,1.4676,1.4751,1.4631,1.4677,1,0,0,1,2015-03-03,-50.0,2011-09-19,-50.0,,,,,,,,,,,,
Opportunity-8,2007-11-13,1.4531,1.4632,1.452,1.4603,0,1,0,1,2016-05-23,-50.0,2013-02-15,-50.0,,,,,,,,,,,,
Opportunity-8,2007-11-16,1.4612,1.4671,1.4581,1.4662,0,1,0,1,2016-06-06,-50.0,2013-02-26,-50.0,,,,,,,,,,,,
Opportunity-8,2007-11-19,1.467,1.4687,1.4617,1.4665,0,1,0,1,2016-09-28,-50.0,2013-04-19,-50.0,,,,,,,,,,,,
Opportunity-9,2008-01-23,1.4628,1.4684,1.4509,1.4629,1,0,0,1,2016-10-05,-50.0,2013-05-24,-50.0,,,,,,,,,,,,
Opportunity-9,2008-01-25,1.4753,1.4776,1.4658,1.4676,0,1,0,1,2016-10-19,-50.0,2013-07-15,-50.0,,,,,,,,,,,,
Opportunity-9,2008-01-29,1.4779,1.4796,1.4735,1.4775,0,1,0,1,2017-12-04,-50.0,2013-07-30,-50.0,,,,,,,,,,,,
Opportunity-9,2008-02-07,1.4632,1.465,1.444,1.4479,0,1,0,1,2018-07-04,-50.0,2013-10-01,-50.0,,,,,,,,,,,,
Opportunity-9,2008-02-08,1.4485,1.4545,1.4448,1.4507,0,1,0,1,2018-07-09,-50.0,2015-04-21,-50.0,,,,,,,,,,,,
Opportunity-9,2008-02-11,1.4516,1.4577,1.448,1.4518,0,1,0,1,2018-07-19,-50.0,2016-05-23,-50.0,,,,,,,,,,,,
Opportunity-9,2008-02-12,1.4517,1.4613,1.4495,1.4578,0,1,0,1,2019-02-15,-50.0,2016-10-19,-50.0,,,,,,,,,,,,
Opportunity-9,2008-02-13,1.4581,1.4596,1.4532,1.4569,0,1,0,1,2019-02-28,-50.0,2017-04-20,-50.0,,,,,,,,,,,,
Opportunity-9,2008-02-14,1.4559,1.4645,1.4559,1.4636,0,1,0,1,2019-05-15,-50.0,2017-07-05,-50.0,,,,,,,,,,,,
Opportunity-9,2008-02-18,1.468,1.469,1.461,1.4654,0,1,0,1,2019-08-01,-50.0,2017-11-21,-50.0,,,,,,,,,,,,
Opportunity-9,2008-02-20,1.4724,1.473,1.4616,1.471,0,1,0,1,2019-08-07,-50.0,2019-01-04,-50.0,,,,,,,,,,,,
Opportunity-9,2008-02-21,1.4713,1.4835,1.4702,1.4809,0,1,0,1,2019-09-05,-50.0,2019-02-15,-50.0,,,,,,,,,,,,
Opportunity-10,2008-04-08,1.5703,1.5798,1.5674,1.5703,1,1,0,1,2020-01-01,-50.0,2019-05-15,-50.0,,,,,,,,,,,,
Opportunity-10,2008-04-15,1.5835,1.5873,1.5751,1.5789,0,1,0,1,2020-06-08,-50.0,2019-09-05,-50.0,,,,,,,,,,,,
Opportunity-10,2008-05-02,1.5468,1.5498,1.5362,1.5424,0,1,0,1,2020-12-25,-50.0,2020-02-26,-50.0,,,,,,,,,,,,
Opportunity-10,2008-05-08,1.5395,1.5439,1.5289,1.5403,0,1,0,1,2021-11-17,-50.0,2020-11-10,-50.0,,,,,,,,,,,,
Opportunity-11,2009-02-13,1.2861,1.2943,1.2821,1.286,1,0,0,1,2024-01-11,-50.0,2020-11-26,-50.0,,,,,,,,,,,,
Opportunity-11,2009-02-18,1.2581,1.264,1.2513,1.2528,0,1,0,1,2024-04-05,-50.0,2021-08-18,-50.0,,,,,,,,,,,,
Opportunity-11,2009-02-19,1.2528,1.2761,1.2528,1.2673,0,1,0,1,2024-08-18,-50.0,2023-06-05,-50.0,,,,,,,,,,,,
Opportunity-11,2009-02-20,1.2672,1.2884,1.2558,1.2825,0,1,0,1,2024-08-25,-50.0,2024-08-18,-50.0,,,,,,,,,,,,
Opportunity-11,2009-03-04,1.2558,1.2663,1.2457,1.2655,0,1,0,1,2024-09-08,-50.0,2024-09-08,-50.0,,,,,,,,,,,,
Opportunity-11,2009-03-05,1.2658,1.2664,1.248,1.2541,0,1,0,1,2024-09-15,-50.0,2024-09-15,-50.0,,,,,,,,,,,,
Opportunity-11,2009-03-06,1.2537,1.2754,1.2533,1.2646,0,1,0,1,2024-09-20,-50.0,2024-09-20,-50.0,,,,,,,,,,,,
Opportunity-11,2009-03-09,1.2652,1.2727,1.2556,1.2601,0,1,0,1,2024-09-22,-50.0,2024-09-22,-50.0,,,,,,,,,,,,
Opportunity-11,2009-03-10,1.2604,1.2822,1.2579,1.268,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-11,2009-03-11,1.2678,1.2865,1.2617,1.2845,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-11,2009-03-12,1.2844,1.2946,1.2732,1.2913,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-11,2009-03-16,1.2927,1.3071,1.2833,1.2973,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-11,2009-03-17,1.2978,1.3033,1.2932,1.3012,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-12,2009-08-25,1.4298,1.4362,1.4253,1.4299,1,0,0,1,,,,,,,,,,,,,,,,
Opportunity-12,2009-08-26,1.4296,1.4352,1.4205,1.424,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-12,2009-09-01,1.4329,1.438,1.4177,1.4214,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-12,2009-09-02,1.4217,1.4294,1.4189,1.4259,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-12,2009-09-04,1.4259,1.4327,1.4191,1.4292,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-12,2009-09-07,1.4297,1.4363,1.4288,1.4333,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-12,2009-09-10,1.4563,1.4613,1.4503,1.4577,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-12,2009-09-21,1.4711,1.4723,1.461,1.4676,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-13,2010-07-16,1.293,1.3007,1.2887,1.2929,1,0,0,1,,,,,,,,,,,,,,,,
Opportunity-13,2010-07-21,1.289,1.2913,1.2729,1.2754,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-13,2010-07-23,1.2887,1.2965,1.2792,1.2902,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-13,2010-07-27,1.2988,1.3046,1.2948,1.3,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-13,2010-07-28,1.3,1.3042,1.2964,1.2987,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-13,2010-07-30,1.3078,1.3092,1.2978,1.305,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-14,2012-08-07,1.2398,1.2442,1.2374,1.2397,1,0,0,1,,,,,,,,,,,,,,,,
Opportunity-14,2012-08-10,1.2303,1.2316,1.224,1.2288,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-14,2012-08-16,1.2285,1.2373,1.2254,1.2356,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-14,2012-08-17,1.2355,1.2382,1.2287,1.2321,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-14,2012-08-20,1.2338,1.2369,1.2293,1.2345,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-14,2012-08-21,1.2346,1.2487,1.2343,1.247,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-14,2012-08-22,1.2469,1.2538,1.2429,1.2529,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-14,2012-08-28,1.2496,1.2576,1.2464,1.2564,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-14,2012-08-30,1.2531,1.2564,1.2486,1.2502,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-14,2012-08-31,1.2505,1.2637,1.2492,1.2576,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-14,2012-09-05,1.2566,1.2624,1.2499,1.26,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-14,2012-09-06,1.2601,1.2651,1.256,1.2631,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-15,2013-04-12,1.3106,1.3126,1.3036,1.3107,1,0,0,1,,,,,,,,,,,,,,,,
Opportunity-15,2013-04-15,1.3104,1.3109,1.3021,1.3045,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-15,2013-04-24,1.3001,1.3033,1.2954,1.3012,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-15,2013-04-25,1.3011,1.3093,1.2988,1.3009,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-15,2013-04-26,1.3009,1.3046,1.299,1.3029,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-16,2013-04-19,1.3052,1.3127,1.3045,1.3053,1,0,0,1,,,,,,,,,,,,,,,,
Opportunity-16,2013-04-24,1.3001,1.3033,1.2954,1.3012,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-16,2013-04-25,1.3011,1.3093,1.2988,1.3009,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-16,2013-04-26,1.3009,1.3046,1.299,1.3029,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-16,2013-05-17,1.2882,1.289,1.2795,1.2838,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-16,2013-05-20,1.2844,1.2901,1.2818,1.2883,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-17,2013-05-24,1.2932,1.2992,1.2903,1.2932,1,0,0,1,,,,,,,,,,,,,,,,
Opportunity-17,2013-05-29,1.2852,1.2977,1.2837,1.2939,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-17,2013-05-30,1.2938,1.3061,1.2931,1.3045,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-17,2013-05-31,1.3045,1.3059,1.2943,1.2993,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-17,2013-06-04,1.307,1.31,1.3041,1.3081,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-17,2013-06-05,1.3081,1.3115,1.3052,1.3092,0,1,0,1,,,,,,,,,,,,,,,,
Opportunity-18,2013-07-15,1.3067,1.3076,1.2991,1.3066,1,1,0,1,,,,,,,,,,,,,,,,
